I	J	COLAT	ALOCT	MLT	BNDLOC	XMIN	YMIN	FTV	BMIN	V	BIRK_fromV(NH)	P(RCM)	PV_gamma	Vtotx	Vtoty	Vx_exb	Vy_exb	vel_x	vel_y	Ey	PEDLAM	PEDPSI	HALL	RCM_T_p	RCM_T_e	RCM_N_e	EFLUX	EAVG	f_i_50-75	f_i_75-125	f_i_125-200	f_i_200-300	f_e_50-75	f_e_75-125	f_e_125-200	f_e_200-300	Vm	xi	yi
181.571	145.096	26.0376	3.34388	0.772692	170.577	-13.8182	-1.88618	0.628776	6.05374	5125.97	-2.08376	0.628634	0.290007	-177.474	-65.9676	-198.751	-109.949	-15.9016	0.351147	-1.19738	9.00784	8.50059	8.76671	7172.28	1272.72	0.520052	0.878045	2555.91	2748.91	318.22	24.5174	1.87653	52.2226	3.5398	0.195101	0.0114209	1.36476	-0.43	-0.088191
181.102	144.953	26.0181	3.34052	0.759833	169.531	-13.786	-1.83405	0.624137	6.08965	5275.97	-1.2993	0.637014	0.290564	-227.468	-97.8322	-281.876	-157.26	-14.9727	0.550775	-1.71326	9.0544	8.54537	8.54193	6789.11	1196.5	0.579439	0.913695	2465.83	2714.06	317.962	23.1757	2.01896	53.4408	3.61888	0.188169	0.0125279	1.37102	-0.43	-0.0866834
180.669	144.81	26.0002	3.33714	0.746948	168.098	-13.7187	-1.78986	0.617833	6.09361	5490.39	-0.536351	0.640889	0.285337	-259.177	-109.321	-329.199	-174.283	-14.5394	0.591586	-2.0012	9.18794	8.67219	8.6196	6603.33	1173.77	0.61182	0.951	2443.4	2679.16	325.19	24.3563	1.98612	51.5894	3.62918	0.190386	0.0120545	1.38423	-0.43	-0.0851759
180.236	144.666	25.9822	3.33377	0.734064	166.665	-13.6547	-1.74832	0.61207	6.08542	5733.59	0.23579	0.641152	0.278739	-289.138	-118.455	-370.826	-187.159	-14.177	0.612145	-2.24849	9.3096	8.78778	8.73788	6440.55	1164.15	0.6351	0.98197	2437.4	2605.95	333.197	25.6358	1.92848	49.0228	3.65513	0.194262	0.0114019	1.39688	-0.43	-0.0836683
179.803	144.523	25.9642	3.33039	0.721147	165.228	-13.5683	-1.69204	0.602801	6.14626	6059.64	0.960164	0.650198	0.274716	-268.851	-99.8028	-346.315	-163.178	-13.6042	0.690808	-2.13567	9.53053	8.99715	8.94075	6348.91	1157.2	0.66841	1.03126	2435.51	2599.48	347.116	26.2785	2.02082	48.7852	3.74349	0.193472	0.0114738	1.41253	-0.43	-0.0821608
179.37	144.379	25.9462	3.327	0.708214	163.789	-13.4723	-1.62879	0.591879	6.22808	6360.5	1.62817	0.65966	0.270622	-183.125	-53.8785	-237.013	-104.581	-12.9396	0.804163	-1.4825	9.75207	9.20713	9.20562	6288.94	1164.66	0.688792	1.07184	2454.87	2636.6	352.55	26.8025	2.1937	49.6506	3.76204	0.191871	0.0120266	1.42946	-0.43	-0.0806533
178.937	144.235	25.9282	3.32362	0.695278	162.35	-13.3744	-1.56456	0.580708	6.30964	6536.16	2.2557	0.669998	0.266888	-102.341	-12.7391	-134.219	-52.0279	-12.252	0.930983	-0.864051	9.97562	9.419	9.47249	6237	1172.71	0.709044	1.1125	2474.63	2674.81	356.502	27.3915	2.36734	50.3578	3.75715	0.191166	0.01259	1.44659	-0.43	-0.0791457
178.504	144.091	25.9103	3.32022	0.682315	160.908	-13.2602	-1.48632	0.567007	6.39436	6165.22	2.65531	0.683322	0.263967	-11.415	22.8583	-21.8982	-8.29287	-11.4128	1.11923	-0.147366	10.1983	9.63014	9.73451	6235.32	1185.06	0.726148	1.14921	2497.52	2695.34	353.671	27.8366	2.29279	50.6357	3.72569	0.194541	0.0121031	1.46473	-0.43	-0.0776382
178.091	143.946	25.8931	3.31683	0.66934	159.464	-13.1295	-1.41387	0.552549	6.48322	5883.47	3.03125	0.701484	0.260015	84.6707	60.8792	97.5993	38.0833	-10.8032	1.34292	0.623939	10.4611	9.87908	10.0696	6256.38	1200.63	0.745814	1.19824	2523.82	2782.48	360.584	29.0421	2.21204	50.6001	3.70452	0.19755	0.0113828	1.48928	-0.43	-0.0761307
177.711	143.802	25.8774	3.31342	0.656339	158.018	-12.9767	-1.36133	0.538177	6.56824	5836.66	3.20544	0.730905	0.256094	84.7425	60.0245	114.575	42.9092	-10.688	1.60735	0.742829	10.7976	10.1977	10.5329	6317.54	1220.77	0.771429	1.27116	2554.03	3098.75	389.934	31.6325	2.46222	50.9713	3.62622	0.196149	0.0118542	1.5235	-0.43	-0.0746231
