I	J	COLAT	ALOCT	MLT	BNDLOC	XMIN	YMIN	FTV	BMIN	V	BIRK_fromV(NH)	P(RCM)	PV_gamma	Vtotx	Vtoty	Vx_exb	Vy_exb	vel_x	vel_y	Ey	PEDLAM	PEDPSI	HALL	RCM_T_p	RCM_T_e	RCM_N_e	EFLUX	EAVG	f_i_50-75	f_i_75-125	f_i_125-200	f_i_200-300	f_e_50-75	f_e_75-125	f_e_125-200	f_e_200-300	Vm	xi	yi
184.997	129.729	26.1799	2.98225	23.3913	142.899	-8.56473	2.4552	0.190228	12.7313	-4596.8	1.26529	1.25778	0.0791664	40.7417	-4.77873	114.362	-75.4177	54.9486	-34.4683	1.4533	11.7696	11.099	10.4072	11000.1	1218.33	1.14907	1.70411	2251.71	35700.3	8289.84	238.397	19.9846	30.9232	2.75645	0.224045	0.0225611	3.03262	-0.435578	0.07
184.463	129.723	26.1577	2.98212	23.3909	142.936	-8.62352	2.45856	0.193984	12.3496	-4425.71	3.15665	1.21518	0.0790132	40.3672	-3.92277	121.421	-78.7996	56.4597	-34.332	1.49411	11.4399	10.7892	10.1043	11094.5	1225.41	1.08318	1.6138	2246.97	35394.7	8048.02	245.78	21.3713	30.8233	2.66759	0.217818	0.0222417	2.99484	-0.435226	0.07
183.93	129.718	26.1356	2.98199	23.3904	142.974	-8.68507	2.46368	0.198021	11.9677	-4255.69	5.05968	1.17528	0.0791596	39.936	-3.05637	127.918	-81.5676	57.9705	-34.143	1.52623	11.1958	10.5602	9.91461	11185.8	1238.73	1.02258	1.54076	2252.7	35064.4	7728.64	250.646	22.4868	30.3104	2.55362	0.209879	0.0216626	2.95569	-0.434874	0.07
183.397	129.713	26.1134	2.98187	23.3899	143.011	-8.74571	2.47014	0.202031	11.6139	-4087.3	7.12738	1.14477	0.0797948	40.2629	-2.83929	130.12	-80.7146	59.6008	-33.9972	1.5067	11.435	10.787	10.5001	11284.7	1303.27	0.965419	1.54691	2346.34	35045.5	6856.3	239.688	22.6196	28.0677	2.28283	0.189501	0.0199011	2.91707	-0.434523	0.07
182.864	129.707	26.0913	2.98174	23.3894	143.05	-8.81428	2.48113	0.206853	11.2519	-3932.32	9.09318	1.11904	0.0812081	41.164	-2.79708	130.175	-77.9441	61.2218	-33.6729	1.46206	11.7359	11.0721	11.1184	11372.3	1364.79	0.920428	1.56613	2443.51	34534.4	6250.63	236.007	22.7272	25.8448	2.08631	0.175423	0.0182856	2.87487	-0.434171	0.07
182.331	129.702	26.0692	2.98162	23.3889	143.087	-8.87666	2.4902	0.211079	10.9151	-3806.31	10.9129	1.09687	0.0824292	44.4366	-4.86008	124.619	-70.9014	63.0718	-33.5229	1.35711	12.0514	11.3711	11.8403	11535.3	1400.42	0.89977	1.59511	2548.65	33087.7	6188.21	250.438	23.4337	23.544	2.03839	0.173502	0.0170317	2.83593	-0.433819	0.07
181.798	129.696	26.047	2.98148	23.3884	143.126	-8.95487	2.50749	0.216944	10.5462	-3718.34	12.405	1.08266	0.0852826	51.013	-8.00755	114.456	-60.6155	64.9356	-33.0645	1.21178	12.3372	11.6419	12.3577	11624.4	1423.5	0.891776	1.62618	2624.75	32489.7	5897.39	256.892	23.9727	22.1978	1.96458	0.169226	0.0159926	2.79011	-0.433467	0.07
181.265	129.691	26.0249	2.98136	23.388	143.163	-9.02253	2.52079	0.221731	10.138	-3675.66	13.5288	1.07605	0.0879031	61.7377	-15.3611	99.9884	-47.1412	67.0937	-32.9477	1.01504	12.4322	11.7329	12.3267	11764	1391.51	0.935914	1.66767	2595.84	33270.5	5248.61	250.607	24.3757	22.1411	1.77349	0.154124	0.014671	2.74873	-0.433116	0.07
180.732	129.685	26.0028	2.98123	23.3875	143.202	-9.11075	2.54395	0.228767	9.76509	-3703.07	14.059	1.08276	0.0934743	74.8497	-21.7819	77.7603	-29.5438	69.319	-32.417	0.778209	12.6809	11.9689	12.6007	11728.6	1390.17	0.971001	1.73611	2598.9	32613.9	4994.89	248.119	24.5408	21.4153	1.77752	0.147133	0.0137903	2.69943	-0.432764	0.07
180.199	129.68	25.9807	2.9811	23.387	143.239	-9.18451	2.56126	0.234273	9.36798	-3777.47	14.1204	1.10466	0.0989946	89.8277	-31.517	53.725	-10.2041	71.7168	-32.2723	0.514423	13.3006	12.5553	13.477	11596.2	1445.93	1.00581	1.89103	2647.07	31006.5	5096.84	243.665	25.1998	19.5159	1.80124	0.136022	0.0128565	2.6558	-0.432412	0.07
179.667	129.675	25.9585	2.98097	23.3865	143.278	-9.28108	2.58909	0.242444	9.01358	-3947.05	13.425	1.13094	0.107735	98.4936	-33.9647	19.8654	12.9332	74.4752	-31.7089	0.214072	13.7662	12.9961	14.1848	11332.1	1485.98	1.03091	2.00471	2691.01	30053.6	4899.08	248.818	25.4807	19.1352	1.80588	0.13226	0.0121758	2.60447	-0.43206	0.07
179.134	129.669	25.9364	2.98085	23.386	143.316	-9.36171	2.61078	0.248814	8.65706	-4149.42	12.3299	1.16532	0.115436	106.588	-37.4245	-13.749	36.991	77.2309	-31.5047	-0.0966109	14.4082	13.6038	15.3641	10958.8	1549.87	1.04329	2.1539	2788.18	29592.2	4503.08	268.343	26.0835	18.0334	1.67246	0.131317	0.0112307	2.559	-0.431709	0.07
178.602	129.664	25.9143	2.98072	23.3855	143.355	-9.46588	2.64239	0.258199	8.24535	-4470.47	10.487	1.20509	0.127254	105.626	-32.6574	-54.0065	61.3227	80.2552	-30.8595	-0.388797	14.7888	13.9646	15.9732	10568.7	1556.62	1.08071	2.25842	2822.92	28531.8	4263.81	271.849	25.8725	17.6389	1.61195	0.125762	0.0104674	2.50582	-0.431357	0.07
178.069	129.658	25.8922	2.98059	23.385	143.393	-9.55888	2.66998	0.266246	7.83212	-4815.15	8.39998	1.25387	0.138521	104.406	-27.982	-91.0555	84.4967	83.1454	-30.4108	-0.663133	15.2255	14.3785	16.6749	10133.9	1553.7	1.13198	2.38598	2858.47	27586.6	4059.02	273.101	25.8054	16.8007	1.5343	0.118259	0.0095989	2.45648	-0.431005	0.07
177.537	129.653	25.8701	2.98046	23.3845	143.431	-9.67631	2.70636	0.277305	7.43657	-5247.44	5.85978	1.31229	0.15508	2.28235	26.0367	-223.268	148.523	86.032	-29.6435	-1.473	15.6898	14.8186	17.2409	9748.6	1542.87	1.20536	2.53311	2868.81	26277.9	3932.76	272.099	24.5626	15.4155	1.42424	0.108923	0.00848482	2.4002	-0.430653	0.07
177.005	129.647	25.848	2.98033	23.384	143.47	-9.79052	2.74162	0.287915	7.04565	-5687.14	3.2486	1.37577	0.171699	-107.964	84.6592	-360.855	215.688	88.8564	-28.9383	-2.32444	16.1938	15.2963	17.8432	9358.33	1530.88	1.28646	2.69565	2877.19	24928.2	3820.37	271.667	23.222	13.7894	1.3085	0.0995667	0.00729152	2.34498	-0.430302	0.07
176.472	129.642	25.8259	2.9802	23.3835	143.508	-9.91174	2.77903	0.29956	6.71963	-6618.39	0.644115	1.42182	0.189192	-52.8339	70.6462	-243.143	162.89	91.5628	-27.9546	-1.49983	16.1452	15.252	17.7239	9060.63	1516.72	1.29009	2.68819	2865.69	23687.2	3723.2	268.12	23.5956	12.205	1.20185	0.0908193	0.00680356	2.29081	-0.42995	0.07
175.94	129.636	25.8038	2.98007	23.383	143.547	-10.04	2.81804	0.312092	6.41581	-7473.52	-1.8934	1.45747	0.206427	18.9375	49.8172	-103.131	101.34	94.2855	-26.842	-0.574339	16.0195	15.1349	17.5053	8790.23	1500.18	1.28565	2.66056	2848.9	22518.1	3612.6	262.417	23.7643	10.7081	1.09188	0.081844	0.00630653	2.23577	-0.429598	0.07
175.408	129.631	25.7818	2.97994	23.3825	143.585	-10.1661	2.85565	0.32415	6.13732	-7446.2	-3.97316	1.43357	0.215581	137.582	3.51199	117.179	-0.617558	96.6833	-25.6377	0.719816	15.3677	14.5207	16.47	8661.18	1458.34	1.24084	2.49083	2780	22383.3	3464.19	243.657	22.904	10.682	1.05316	0.0720496	0.00570624	2.18246	-0.429246	0.07
