I	J	COLAT	ALOCT	MLT	BNDLOC	XMIN	YMIN	FTV	BMIN	V	BIRK_fromV(NH)	P(RCM)	PV_gamma	Vtotx	Vtoty	Vx_exb	Vy_exb	vel_x	vel_y	Ey	PEDLAM	PEDPSI	HALL	RCM_T_p	RCM_T_e	RCM_N_e	EFLUX	EAVG	f_i_50-75	f_i_75-125	f_i_125-200	f_i_200-300	f_e_50-75	f_e_75-125	f_e_125-200	f_e_200-300	Vm	xi	yi
197.549	140.288	26.7018	3.23073	0.340496	157.152	-8.31701	-0.670186	0.185204	7.19386	2788.68	-1.16784	1.90877	0.115004	7.81251	39.2425	16.7404	-8.48558	-32.3392	-3.61145	0.118213	6.53647	6.14763	4.74538	8832.16	916.358	0.677145	0.663017	1815.22	16658.9	1566.53	112.313	12.4034	66.0066	4.67353	0.207803	0.0163128	3.08439	-0.447538	-0.04
197.009	140.291	26.6793	3.2308	0.340761	157.164	-8.48612	-0.673955	0.197794	6.46472	2805.77	-1.39766	1.83067	0.123285	10.2653	43.4402	20.3275	-9.81143	-34.0209	-4.57235	0.131274	6.40842	6.0279	4.56989	8750.31	899.942	0.682299	0.655341	1777.19	15951.1	1604.18	88.3428	9.80454	50.4046	3.41759	0.151784	0.0129158	2.94602	-0.447186	-0.04
196.47	140.294	26.6569	3.23087	0.341027	157.176	-8.68238	-0.678371	0.212677	5.86948	2828.97	-1.63425	1.74914	0.132634	14.5246	46.7875	25.6358	-11.9217	-35.0112	-6.17898	0.147648	6.47165	6.08809	4.6008	8654.01	902.868	0.695789	0.671985	1770.71	15130.2	1673.93	70.8478	7.61246	39.031	2.65221	0.110778	0.00993361	2.81339	-0.446834	-0.04
195.93	140.297	26.6344	3.23094	0.341297	157.188	-8.88274	-0.68316	0.227928	5.29118	2853.94	-1.86911	1.66822	0.142215	19.0682	49.9354	31.1857	-14.1949	-35.892	-7.92828	0.164204	6.59261	6.20261	4.69596	8554.21	910.566	0.71149	0.696138	1773.7	14234.7	1723.47	56.883	5.56755	28.1088	1.93901	0.0763341	0.00735132	2.68177	-0.446482	-0.04
195.391	140.3	26.612	3.23101	0.341558	157.199	-9.11007	-0.687926	0.245636	4.81767	2884	-2.06391	1.59054	0.153319	25.5642	52.0964	38.7044	-17.3705	-35.7669	-10.4504	0.183265	7.08775	6.66926	5.2061	8428.93	948.908	0.741915	0.769031	1837.7	13111.3	1627.72	65.1876	4.42873	21.0081	1.54531	0.0822056	0.00742762	2.55605	-0.446131	-0.04
194.852	140.303	26.5896	3.23108	0.341834	157.212	-9.3447	-0.693921	0.264091	4.3738	2919	-2.24089	1.51569	0.165076	32.32	53.552	46.4701	-20.8785	-35.4372	-13.301	0.201863	7.73849	7.28242	5.92605	8296.78	997.604	0.777122	0.865719	1925.77	11894.3	1535.03	74.3907	3.6817	15.8119	1.4912	0.0990931	0.0076428	2.43261	-0.445779	-0.04
194.312	140.306	26.5671	3.23115	0.342092	157.223	-9.60284	-0.699121	0.284934	4.02428	2956.88	-2.34147	1.44766	0.178768	40.5203	53.276	55.896	-24.996	-33.7834	-16.7478	0.222022	8.8219	8.30297	7.22012	8141.67	1075.37	0.826763	1.02811	2080.21	10769	1434.15	86.0704	4.33912	17.1898	2.39319	0.145397	0.00859936	2.31514	-0.445427	-0.04
193.773	140.309	26.5447	3.23123	0.342374	157.236	-9.87032	-0.707024	0.306868	3.72388	3003.5	-2.38636	1.38355	0.193488	48.2655	51.3826	64.9599	-29.3211	-31.8303	-20.6181	0.240738	9.95955	9.37475	8.67897	7980.51	1154.56	0.876447	1.20908	2242.03	9732.29	1338.72	91.407	5.15041	19.1551	2.97826	0.167283	0.00883503	2.20199	-0.445075	-0.04
193.234	140.312	26.5223	3.23129	0.342632	157.247	-10.1544	-0.714412	0.330639	3.51504	3051.23	-2.35203	1.3261	0.209973	56.6764	47.0993	74.606	-33.4315	-28.2908	-24.6179	0.260677	11.1938	10.5377	10.3877	7809.69	1237	0.927839	1.41895	2416.64	8784.92	1239.5	88.1546	6.33408	22.4544	3.14454	0.15514	0.00801965	2.09563	-0.444724	-0.04
192.694	140.315	26.4998	3.23137	0.342915	157.26	-10.4446	-0.727979	0.355615	3.35987	3110.21	-2.22034	1.26644	0.22627	64.1163	41.6475	83.2853	-36.8741	-24.2732	-28.7992	0.279255	12.0657	11.3598	11.6924	7641.1	1294.97	0.952819	1.56843	2551.35	7975.88	1120.69	85.035	6.59226	25.0082	3.01876	0.140219	0.00680517	1.99621	-0.444372	-0.04
